cui,ano,prestaciones,descripcion_obra
0600300,2021,Gas,"Reparar perdidas en cocina de buffet, Recolocar tubos de ventilacion, Cambio de cañeria de termofusion, Reacondicionamiento de redes de gas"
0600300,2022,Carpinterías,Cambiar hojas de puerta de acceso
0600300,2022,Cubiertas / Impermeabilizaciones,Impermeabilizar techos de aulas
0600300,2022,Gas,Instalaciones de gas en taller fundicion
0600300,2022,Incendio,"Reposicion matafuego ABC de 5 kg, Reposicion de 6 matafuegos ABC de 5 kg"
0600300,2023,Albañileria / Pintura,Reacondicionamiento de 6 aulas
0600300,2023,Carpinterías,Rejas para puerta en sala digital P.B
0600300,2023,Electricidad,Reemplazo de un ventilador de pared
0600318,2021,Incendio,Provision de matafuegos faltantes
0600318,2021,Medios de elevación,Botonera parada de emergencia ascensor
0600318,2021,Otros Servicios,Reparaciones generales de Gas
0600318,2022,Carpinterías,Adicionales por tanque
0600318,2022,Incendio,Reemplazo de matafuegos
0600318,2022,Otros Servicios,"Aulas sec. del futuro, PROVISION E INST. DE VENTILADORES"
0600318,2022,Sanitarias,Provision e instalacion de tanque
0600321,2021,Electricidad,Instalacion de purificadores en aulas
0600321,2021,Otros Servicios,reparacion ascensor
0600321,2022,Incendio,Reemplazo de matafuegos
0600321,2022,Otros Servicios,Reemplazo bomba
0600369,2021,Gas,Cambio de termotanque jardin
0600369,2022,Albañileria / Pintura,"Tareas complementarias, Reacondicionamiento de la sala de 4"
0600369,2022,Carpinterías,Reparacion Fachada y aberturas
0600381,2021,Incendio,Reemplazo central de incendio
0600381,2023,Gas,Cambio de termotanque casa casera
0600387,2022,Albañileria / Pintura,Adecuación de Aula de Planta Baja
0600387,2023,Electricidad,Reemplazo ventiladores de pared en aulas
0600390,2021,Cubiertas / Impermeabilizaciones,Cambio de chapas transparentes
0600390,2022,Incendio,Reposición de extintores portátiles
0600390,2023,Sanitarias,Reemplazo de inodoro
0600396,2021,Otros Servicios,Instalación de Purificador
0600396,2023,Electricidad,Cambio de ventiladores
0600420,2021,Cubiertas / Impermeabilizaciones,Reponer tanque cisterna y bombas
0600420,2022,Albañileria / Pintura,"Habilitar 2 aulas como aulas del futuro, Habilitar nivel de musica y arte"
0600420,2022,Calefaccion y Refrigeracion,Purificador de aire
0600420,2022,Electricidad,Colocar iluminación de emergencias
0600420,2022,Gas,"Instalación en anafe, equipo calefactor."
0600420,2022,Sanitarias,"Renovacion de artefacto inodoro mujeres, Reemplazo de canaletas pluviales"
0600420,2023,Albañileria / Pintura,Rep carpeta de piso del patio destechado
0600420,2023,Electricidad,"Renovacion de tableros eléctricos, Reponer 13 ventiladores de pared"
0600426,2021,Gas,Verif y reparar instalacion de gas
0600426,2022,Calefaccion y Refrigeracion,Reemplazar estufas-Aulas gastronomia
0600426,2022,Cubiertas / Impermeabilizaciones,Reparacion de paredes direccion
0600426,2022,Electricidad,Colocacion de 5 ventiladores
0600426,2022,Gas,"Reemplazo de Termotanque., Adecuación de inst de gas a Normativa"
0600426,2022,Incendio,Provisión de extintores K
0600426,2023,Gas,INFORME METROGAS
0600435,2021,Medios de elevación,Arreglo de ascensor
0600435,2022,Medios de elevación,Puesta en reglamentacion de ascensor
0600435,2023,Incendio,Reemplazo y provision de extintores
0600441,2021,Gas,Reemplazar termotanque establecimiento
0600525,2021,Gas,adecuación a norma vigente - GAS
0600525,2021,Medios de elevación,Provision y colocacion rampa
0600537,2021,Albañileria / Pintura,"Reparar fachada, Pintura exterior de fachadas frente"
0600537,2021,Cubiertas / Impermeabilizaciones,Impermeabilizar azotea
0600537,2021,Gas,Adecuación de Inst de Gas
0600537,2022,Albañileria / Pintura,"Reparación en cocina, Presupuesto pintira en direccion"
0600537,2022,Carpinterías,"Reemplazo carpinteria a patio., Soporte para proyector en comedor"
0600537,2022,Electricidad,"Agregado de tomas, extensión de ménsula"
0600537,2022,Gas,Adecuar instalación de gas a normativa
0600537,2022,Sanitarias,"Realizar cámara nueva en sector cocina, Reposición de inodoro en baño nenas"
0600537,2023,Electricidad,Instalación tablero de luces emergencia
0600546,2021,Carpinterías,Colocacion alambre en medianera
0600546,2021,Electricidad,Colocación  de purificador
0600546,2021,Gas,adecuación gas a norma vigente
0600546,2023,Carpinterías,Pintura de puerta de entrada
0600552,2021,Carpinterías,Cerradura reja corrediza en acceso
0600552,2021,Electricidad,Instalación de tres cajas de tomas elec.
0600552,2021,Gas,"Arreglos requeridos por Metrogas, normalizar la red de gas"
0600552,2022,Electricidad,Cambio de ventilador de techo
0600558,2021,Cubiertas / Impermeabilizaciones,IMPERMEABILIZACION DE TERRAZA
0600561,2021,Cubiertas / Impermeabilizaciones,"Colocacion de embudos y compriband, Ccarpeta de nivelación y membrana"
0600561,2021,Electricidad,colocación de 5 purificadores
0600561,2023,Electricidad,Timbre lumínico para hipoacúsicos
0600567,2021,Gas,"Termotanque casa casera, adecuacion de reguladores de gas"
0600573,2021,Calefaccion y Refrigeracion,Instalar equipos purificadores en 2 aula
0600573,2021,Electricidad,Tendido para timbre acceso
0600573,2021,Gas,Adecuacion del sistema de gas
0600573,2022,Electricidad,Mover portero electrico
0600573,2022,Gas,"Modificacion solicitud MetroGas, Cambio de cocina y nueva mesada"
0600573,2023,Electricidad,Insonorizacion campana
0600588,2021,Albañileria / Pintura,"Reparar, pintar cielorraso-Escalera ppal"
0600588,2021,Calefaccion y Refrigeracion,"Instalar equipos purificadores 10 aulas, Nuevo tanque de expansión caldera"
0600588,2021,Carpinterías,4ta ampliación andamios - PDM y Araoz
0600588,2021,Cubiertas / Impermeabilizaciones,"5ta ampliación andamios - PDM y Araoz, PROVISION E INSTALACION DE VALLA DE PROT"
0600588,2022,Albañileria / Pintura,1 aula - SDF
0600588,2022,Incendio,Mangueras de incendio
0600588,2023,Cubiertas / Impermeabilizaciones,Impermeabilización casa casera
0600588,2023,Electricidad,Instalacion Espacio Seguro
0600594,2021,Albañileria / Pintura,Placas San Francisco -Aula Maquillaje
0600594,2021,Gas,Extender ventilación de caldera
0600594,2021,Medios de elevación,reparacion ascensor
0600594,2022,Sanitarias,"Cambio de termotanque a gas, Alimentación de agua en baño varones"
0600672,2023,Albañileria / Pintura,Servicio camion atmosferico
0600672,2023,Incendio,Luces de emergencia
0600672,2023,Sanitarias,TANQUE SISTERNA
0600675,2021,Albañileria / Pintura,Reparación Portón Estacionamiento
0600675,2021,Carpinterías,Prov colocacion de cerradura
0600675,2021,Electricidad,Adecuación y reparación Filtración
0600675,2021,Gas,"Adecuación instalación de gas, Adecuación por Inspección de Metrogas"
0600675,2021,Sanitarias,Cambio tapas Tanques oxidadas
0600675,2022,Carpinterías,Colocacion y pintura Rejas
0600675,2022,Electricidad,Tomas en Dirección: 6 tomas en 3 cajas
0600675,2022,Gas,Válvula solenoide en cocina
0600675,2022,Saneamiento,Protecciones pluviales por Alacranes
0600675,2022,Sanitarias,Reemplazo Bombas y Adecuación Tableros
0600675,2023,Cubiertas / Impermeabilizaciones,Reparar filtraciones en techo
0600675,2023,Saneamiento,Desinsectacion
0600678,2022,Calefaccion y Refrigeracion,Reparar equipo de aire acondicionado
0600678,2022,Electricidad,"Adecuar inst eléctrica en Supervisión, Adecuación instalación  eléctrica Falta"
0600681,2021,Albañileria / Pintura,Reparación muros Casa de Casera y Tareas
0600681,2021,Cubiertas / Impermeabilizaciones,Impermeabilización de cubierta
0600681,2022,Albañileria / Pintura,Puesta en Valor de Aula y Biblioteca
0600681,2022,Electricidad,Reemplazo de Ventiladores
0600681,2023,Albañileria / Pintura,"Puesta en valor aula 2do, Puesta en valor aula 1ero"
0600681,2023,Electricidad,Reemplazo de ventiladores en aula.
0600684,2022,Electricidad,Reposición de reflectores en circulación
0600684,2022,Gas,"Cambio de Termotanque e inodoro, Adecuación de instalación de gas a norma, Reemplazo cañería de gas embutida"
0600690,2021,Calefaccion y Refrigeracion,Instalar 6 purificadores de aire
0600690,2021,Carpinterías,Retiro de toldo tipo media sombra Revisa
0600693,2021,Calefaccion y Refrigeracion,Colocacion aire acondicionado
0600693,2021,Cubiertas / Impermeabilizaciones,Reparacion Filtracion  a cocina Revisar
0600693,2021,Electricidad,Colocación de luces de emergencia
0600693,2022,Sanitarias,"Prov colocacion termotanque eléctrico, Provisión y colocación lavatorio. Corre"
0600708,2021,Carpinterías,cambio de cerraduras
0600708,2021,Electricidad,Cambio de bombas de achiques
0600708,2021,Incendio,2 EXTINTORES ABC X 5 KG
0600708,2022,Calefaccion y Refrigeracion,Reemplazo Estufas Cachi 77 (Primaria)
0600708,2022,Carpinterías,"Canilla Servicio Patio Huerta jardín, Concertina, Rejas y Generador, ""Reemplazo Vidrios en Escalera"
0600708,2022,Electricidad,"Adecuación Tablero Eléctrico, ""Reposición ventiladores de techo"
0600708,2022,Sanitarias,"Adecuación Desengrasadora Primaria, Reponer tapa de tanque de agua, Reparación de cámaras cloacales, Reemplazo Inodoro"
0600708,2023,Electricidad,"Gestión y Alquiler de GEM, Espacios seguros, Adecuacion de gas"
0600711,2021,Albañileria / Pintura,Colocacion de placas antihumedad
0600711,2021,Electricidad,Instalacion de 6 purificadores
0600711,2021,Gas,Rejas para estufas
0600711,2022,Albañileria / Pintura,Colocacion  placas antihumedad -especifi
0600711,2022,Electricidad,Coloc artef de iluminación-Patio Jardín
0600714,2021,Sanitarias,Recambio de bomba succión
0600714,2022,Albañileria / Pintura,"Adecuación de patio, Adecuación de dirección y secretaría"
0600714,2022,Calefaccion y Refrigeracion,Colocación de 6 estufas en aulas
0600714,2022,Carpinterías,adecuación de comedor
0600714,2022,Cubiertas / Impermeabilizaciones,Tareas varias en patio principal
0600714,2023,Albañileria / Pintura,Restauración de cielorraso
0600717,2021,Albañileria / Pintura,Adecuación de aulas
0600717,2021,Cubiertas / Impermeabilizaciones,Impermeabilización y cambio de vidrios
0600717,2021,Electricidad,Instalaciòn de 8 purificadores
0600717,2021,Gas,Reparación e instalación de gas
0600717,2022,Carpinterías,"""Reemplazo de Carpinterías Baños Niñas y"
0600717,2022,Electricidad,"Reparación Tableros Básquet, Tomas eléctricos para Rack computadoras"
0600717,2022,Gas,Extractor y Válvula solenoide
0600717,2022,Sanitarias,"Reemplazo Piletones baños niñas y niños, Reemplazo bomba elevadora"
0600717,2023,Electricidad,Recambio de inodoro
0600738,2021,Electricidad,Instalacion de purificadores
0600738,2022,Albañileria / Pintura,Desprendimiento de Cielo Raso en aula.
0600738,2022,Calefaccion y Refrigeracion,Reemplazo de estufas de tiro balanceado.
0600741,2021,Gas,Adecuacion instalacion de gas.
0600741,2021,Incendio,Trabajos a realizar Cambio de extintores
0600741,2022,Cubiertas / Impermeabilizaciones,Picado de revoques fachada.
0600768,2021,Albañileria / Pintura,"Construccion de estacion transformadora, Adecuacion de aulas del futuro"
0600768,2021,Calefaccion y Refrigeracion,Reemplazar estufa direccion y secretaria
0600768,2021,Carpinterías,"Barandas y techos, Traba de madera en baranda,cielorrasos, Colocacion de mosquitero en regencia, Modificación de rejas linderas a Htal, Proveer un ventilador de pared"
0600768,2021,Gas,"Extender ventilación termotanque cocina, Readecuacion de la red de gas"
0600768,2021,Incendio,"Prov, coloc de extintores"
0600768,2022,Albañileria / Pintura,"Estudio de suelo y contruccion de platea, Plataforma de H°A°, adecuación de dos (2) aulas 1er Piso"
0600768,2022,Electricidad,Adecuación de sala de tableros
0600768,2023,Albañileria / Pintura,Freno de deterioro - etapa 1
0600768,2023,Electricidad,"Proteger cables expuestos en tablero, Instalación de espacios seguro"
0600777,2021,Carpinterías,Fabricación y colocación rampa discapaci
0600777,2021,Gas,Remplazar el artefacto cocina
0600777,2022,Albañileria / Pintura,"Cambio de piso vinilico, pintura aula"
0600777,2023,Carpinterías,"Colocar picaportes y cerraduras, Reparación de ventana aula planta alta"
0600870,2021,Carpinterías,Colocar alambrado jardin
0600870,2022,Calefaccion y Refrigeracion,Instalación de 2 equipos de a/a
0600870,2022,Electricidad,Cambio de tablero de sala de cerámica
0600888,2021,Electricidad,Colocacion de 2 purificadores de aires
0600888,2021,Gas,Colocación  protectores de estufa
0600888,2021,Incendio,"Proveer y colocar matafuego de 5Kg, Reemplazo de 5 matafuegos  En plano indi"
0600888,2021,Sanitarias,Reemp de tapa de tanques No coinciden la
0600888,2022,Albañileria / Pintura,Tareas varias de pintura e iluminación
0600888,2022,Cubiertas / Impermeabilizaciones,cambio de pluvial desde azotea
0600888,2022,Gas,Adecuación de inst de gas/ calefacción
0600888,2022,Sanitarias,Adecuacion sanitario PB
0600891,2021,Albañileria / Pintura,Retiro cielorraso armado caja escalera
0600891,2021,Carpinterías,Cambio de vidrios en 3 salas y 2 patio
0600891,2022,Albañileria / Pintura,"Baldosas graniticas en pisos-S Actos PA, Adicional contrapiso alivianado"
0600891,2023,Electricidad,Provisión y colocacion de ventiladores
0600894,2022,Albañileria / Pintura,Reparación de revoques y pintura
0600894,2022,Carpinterías,Guarda hombre para escalera azotea
0600894,2022,Gas,Adecuación de inst de gas a Normativa
0600900,2021,Carpinterías,Rejas de Seguridad Viv. Casera
0600900,2021,Gas,Adecuación Inst de gas cocina auxiliares
0600900,2021,Incendio,Reposición de extintores
0600900,2022,Gas,Adecuación de inst de gas a Normativa
0600909,2021,Albañileria / Pintura,Nucleos sanitarios de PB
0600909,2021,Gas,Cumplir observaciones metrogas
0600909,2021,Incendio,Proveer y colocar matafuego de 5Kg
0600909,2021,Sanitarias,Acondicionamiento de sanitarios 1° piso
0600909,2022,Carpinterías,Reemplazo de dos puertas PB
0600909,2022,Gas,Adecuación de instalación de gas/calefac
0600909,2022,Sanitarias,"Reparacion de camara desengrasadora, Cambio de cañerías cloacales en 1erP, Reponer un mingitorio roto."
0600924,2021,Albañileria / Pintura,Pintura-Luminaria-Coloc motor y durlock
0600924,2021,Carpinterías,Colocar protecciones en barandas
0600924,2021,Cubiertas / Impermeabilizaciones,Menmbranas en sector de aulas
0600924,2021,Electricidad,Colocar luces de emergencia y señaletica
0600924,2021,Medios de elevación,Prov montaje y conexion sist de limites
0600924,2022,Incendio,Provisión de 1 matafuego ABC 5 kg
0600924,2023,Electricidad,Provisión y colocacion de ventiladores
0600927,2021,Carpinterías,Reparacion de carpinteria de madera etap
0600927,2021,Electricidad,"Circuito y luces de emergencia, colocacion de 7 luminarias asimetricas"
0600927,2021,Gas,Proteccion de calefactores
0600927,2023,Electricidad,Reemplazo de 2 ventiladores de pared
0600933,2021,Otros Servicios,Reposicion de termotanque
0600933,2022,Albañileria / Pintura,Limpieza y reparacion de aberturas
0600933,2022,Otros Servicios,"Acond. de instalación de GAS, Rejas de proteccion para estufas"
0600933,2023,Electricidad,PROVISION E INST. DE VENTILADORES
0600951,2021,Albañileria / Pintura,Reparar desprendimientos pared terraza
0600951,2021,Electricidad,Instalacion de 3 purificadores de aire
0600951,2021,Medios de elevación,Puesta en normativa sistema elevaplatos
0600951,2022,Cubiertas / Impermeabilizaciones,"Impermeabilizacion patio/terraza, Pintado impermeabilizante terraza patio"
0600954,2021,Calefaccion y Refrigeracion,"Instalacion de purificador de aire-Aulas, Corto el motor de 6 ventiladores pared"
0600954,2021,Gas,Se solicita obra de gas
0600954,2021,Incendio,Prov 1 matafuegos PVP X 5KG por fallas
0600954,2022,Cubiertas / Impermeabilizaciones,IMPERMEABILIZACION MEDIANERA Y AZOTEA
0600954,2022,Electricidad,Cambiar plafon en secretaria
0600954,2023,Electricidad,Reemplazar ventiladores de pared
0601002,2021,Albañileria / Pintura,Retiro de vegetales en altura (cornisas)
0601002,2021,Cubiertas / Impermeabilizaciones,"Reposición de chapas translucidas, Placas antihumedad"
0601002,2021,Gas,Proteciones en estufas
0601002,2021,Incendio,Reposición de extintores
0601002,2021,Sanitarias,Adecuación de Sanitarios
0601002,2022,Cubiertas / Impermeabilizaciones,Reemplazo de chapas de policarbonato
0601002,2022,Gas,"Reemplazo estufas TB en mal estado, Adecuación de inst de gas a Normativa"
0601002,2022,Sanitarias,Reponer un inodoro roto
0601068,2021,Albañileria / Pintura,Reacondicionamiento por filtraciones
0601068,2021,Electricidad,"Reandicionamiento electrico de tablero -, Reacondicionamiento tableros - ETAPA 2, Recambio de termotanque en sala de máqui"
0601068,2022,Albañileria / Pintura,Impermeabilización azotea tanque
0601068,2022,Calefaccion y Refrigeracion,Colocar AºAº sala de plastica 3er piso
0601068,2022,Carpinterías,Prov. coloc. pasamanos
